date,w_AAPL,w_AMZN,w_GOOGL,w_JNJ,w_JPM,w_MA,w_MSFT,w_NVDA,w_ORCL,w_TSLA,ret_AAPL,ret_AMZN,ret_GOOGL,ret_JNJ,ret_JPM,ret_MA,ret_MSFT,ret_NVDA,ret_ORCL,ret_TSLA,portfolio_pnl,turnover,equal_weight_pnl,equal_weight_turnover,mvo_pnl,mvo_turnover
2022-03-28T00:00:00,0.05329,0.06599,0.047248,0.034017,0.074399,0.039187,0.030918,0.494686,0.129347,0.030918,0.019134,0.00192,0.007423,-0.000506,0.002201,0.048675,0.015159,0.015486,0.008254,0.00708,0.012967,0.242074,0.012483,0.009585,0.012483,0.009585
2022-03-29T00:00:00,0.032773,0.072745,0.043621,0.029442,0.080484,0.029442,0.029442,0.471069,0.181541,0.029442,-0.00665,-0.017801,-0.003979,0.010408,-0.004533,-0.014447,-0.004914,-0.03371,-0.011033,-0.005075,-0.020347,0.134292,-0.009173,0.008134,-0.009173,0.008134
2022-03-30T00:00:00,0.032611,0.064422,0.036995,0.026324,0.097615,0.026324,0.026324,0.42118,0.241883,0.026324,-0.017776,-0.019865,-0.020227,-0.013141,-0.030027,-0.013417,-0.017683,-0.01459,-0.007558,-0.014982,-0.015071,0.148896,-0.016926,0.004261,-0.016926,0.004261
2022-03-31T00:00:00,0.043489,0.055608,0.047475,0.033021,0.078475,0.029084,0.030967,0.465343,0.187454,0.029084,-0.001718,0.003451,0.007788,0.005417,-0.007409,0.01844,0.0036,-0.021036,-0.008703,0.006487,-0.0105,0.164863,0.000632,0.008273,0.000632,0.008273
2022-04-01T00:00:00,0.036029,0.061655,0.041182,0.031869,0.058025,0.028389,0.028389,0.45423,0.231659,0.028572,0.023693,0.029264,0.020128,-0.009653,0.004434,0.008078,0.017937,0.024259,0.025119,0.056113,0.022616,0.098254,0.019937,0.01156,0.019937,0.01156
2022-04-04T00:00:00,0.028668,0.053647,0.049252,0.028292,0.068378,0.028292,0.028292,0.452678,0.231962,0.030539,-0.018942,-0.025492,-0.01665,0.00646,-0.011552,-0.009784,-0.012985,-0.05223,-0.013441,-0.047309,-0.032188,0.04185,-0.020193,0.013156,-0.020193,0.013156
2022-04-05T00:00:00,0.042588,0.06784,0.054932,0.037208,0.083644,0.027872,0.028345,0.280041,0.315282,0.06225,-0.018451,-0.0323,-0.028757,0.026012,-0.013874,-0.026891,-0.036606,-0.058771,-0.009887,-0.041695,-0.028707,0.329695,-0.024122,0.016455,-0.024122,0.016455
2022-04-06T00:00:00,0.038336,0.051856,0.061109,0.027923,0.083125,0.027923,0.035045,0.446766,0.179314,0.048602,0.001804,-0.006119,-0.00483,-0.002579,-0.003042,-0.009928,0.006244,-0.008153,-0.003166,0.010997,-0.004603,0.377009,-0.001877,0.004945,-0.001877,0.004945
2022-04-07T00:00:00,0.03711,0.070408,0.06126,0.036475,0.079063,0.028506,0.04476,0.275272,0.333445,0.033702,-0.011909,-0.021067,-0.019141,0.001981,0.018308,0.007781,-0.0146,-0.044985,-0.007358,-0.030049,-0.017859,0.382456,-0.012104,0.014034,-0.012104,0.014034
2022-04-08T00:00:00,0.080192,0.085619,0.066843,0.046365,0.115807,0.035814,0.056527,0.287996,0.17985,0.044988,-0.025516,-0.021614,-0.033492,-0.012519,-0.003671,-0.01391,-0.039432,-0.051992,-0.014579,-0.048328,-0.029638,0.314321,-0.026505,0.013811,-0.026505,0.013811
2022-04-11T00:00:00,0.028275,0.05038,0.038831,0.034192,0.066955,0.028275,0.028275,0.452393,0.234015,0.038411,0.011523,-0.002213,-0.008609,0.000334,-0.010977,-0.00452,-0.011218,-0.018844,-0.005391,0.011292,-0.010641,0.444812,-0.003862,0.007305,-0.003862,0.007305
2022-04-12T00:00:00,0.041651,0.047355,0.044361,0.047864,0.062348,0.02941,0.02941,0.470553,0.195157,0.031893,0.016343,0.031524,0.017065,0.004225,-0.032234,0.02701,0.019712,0.032506,0.005294,0.035888,0.019971,0.111017,0.015733,0.013766,0.015733,0.013766
2022-04-13T00:00:00,0.039441,0.072235,0.04177,0.033018,0.091687,0.028255,0.033634,0.452083,0.174432,0.033445,-0.029988,-0.024653,-0.024358,-0.004207,-0.009269,0.007546,-0.027084,-0.042562,-0.003762,-0.036552,-0.026788,0.124319,-0.019489,0.013924,-0.019489,1.803481
2022-04-14T00:00:00,0.038256,0.054184,0.060141,0.039306,0.071763,0.031382,0.031382,0.50211,0.131548,0.039928,-0.001331,0.007109,0.007469,-0.012451,0.018554,-0.002851,0.002466,0.024697,-0.015481,0.019584,0.012759,0.180182,0.004776,0.010655,0.019584,0.0
2022-04-18T00:00:00,0.039181,0.058202,0.071968,0.043057,0.073419,0.029041,0.030821,0.464658,0.160613,0.029041,0.014115,0.034889,0.018269,0.030508,0.020707,0.019815,0.01704,0.019052,0.017131,0.023758,0.020127,0.113252,0.021528,0.00481,0.023758,0.0
2022-04-19T00:00:00,0.036464,0.047471,0.037744,0.031373,0.072632,0.034079,0.034301,0.45536,0.220939,0.029638,-0.001016,-0.026041,-0.015145,0.004424,0.003508,0.003902,0.003715,-0.032255,0.009175,-0.049555,-0.01532,0.13982,-0.009929,0.016823,-0.049555,0.392372
2022-04-20T00:00:00,0.038704,0.060313,0.055047,0.039053,0.0711,0.030773,0.040326,0.415281,0.188707,0.060695,-0.004844,-0.037026,-0.025191,-0.002882,-0.007752,-0.002327,-0.019381,-0.060469,-0.010088,0.032317,-0.030378,0.153733,-0.013764,0.017645,0.025411,0.381546
2022-04-21T00:00:00,0.03566,0.044825,0.041813,0.033827,0.083467,0.028718,0.028718,0.459492,0.212319,0.031161,-0.027821,-0.026609,-0.041494,-0.009926,-0.028722,-0.036385,-0.024144,-0.033097,-0.041142,-0.003698,-0.03245,0.174939,-0.027304,0.009219,-0.003698,1.574097
2022-04-22T00:00:00,0.036131,0.048303,0.051649,0.042567,0.088811,0.030463,0.030463,0.487401,0.153751,0.030463,0.006737,0.011943,0.028741,0.024623,-0.000315,0.009739,0.024413,0.019831,0.010104,-0.006995,0.015371,0.11657,0.012882,0.009099,0.01789,0.695776
2022-04-25T00:00:00,0.033572,0.045524,0.038546,0.039715,0.072786,0.033624,0.030717,0.491466,0.183332,0.030717,-0.037328,-0.045751,-0.035946,-0.00715,-0.029581,-0.029583,-0.037404,-0.055974,-0.032086,-0.121841,-0.046437,0.073119,-0.043264,0.019603,-0.014954,0.685443
2022-04-26T00:00:00,0.03033,0.054887,0.061555,0.043136,0.072368,0.035034,0.028386,0.454169,0.18499,0.035146,-0.001467,-0.008781,-0.036709,-0.01397,-0.013006,0.05074,0.048109,-0.019853,0.003355,0.005808,-0.009379,0.082747,0.001423,0.020435,-0.01397,1.033841
2022-04-27T00:00:00,0.034294,0.054572,0.041914,0.037322,0.095475,0.032068,0.032068,0.513092,0.123381,0.035813,0.045156,0.046534,0.036992,0.007468,0.015813,0.047736,0.022633,0.074233,0.018459,-0.004538,0.049887,0.185967,0.031049,0.018507,0.028284,0.946601
2022-04-28T00:00:00,0.031594,0.042463,0.050973,0.045713,0.082543,0.031594,0.031594,0.505506,0.142924,0.035096,-0.036605,-0.140494,-0.037233,-0.016352,-0.032269,-0.040783,-0.041812,-0.06243,-0.035986,-0.007692,-0.052013,0.088415,-0.045166,0.023584,-0.040783,1.100954
2022-04-29T00:00:00,0.036158,0.044179,0.04697,0.045623,0.085857,0.033357,0.041141,0.494756,0.139365,0.032595,0.001966,0.001758,0.021677,-0.010085,0.009132,-0.011943,0.025043,0.053162,0.008174,0.036956,0.030769,0.04384,0.013584,0.016279,-0.010921,0.083995
2022-05-02T00:00:00,0.037126,0.053297,0.054662,0.056177,0.102148,0.027829,0.028403,0.445262,0.161778,0.033318,0.009623,-0.00198,0.006442,-0.001959,0.02142,-0.003482,-0.009456,0.003532,-0.009595,0.006988,0.00257,0.153795,0.002153,0.007432,-0.002707,0.005083
2022-05-03T00:00:00,0.038122,0.055105,0.038461,0.055206,0.090618,0.032414,0.032414,0.51862,0.106626,0.032414,0.041008,0.013481,0.041991,0.010713,0.033081,0.02999,0.029101,0.037343,0.026197,0.047699,0.033132,0.169641,0.03106,0.008888,0.020123,0.026027
2022-05-04T00:00:00,0.033663,0.045196,0.045753,0.036239,0.130783,0.029903,0.033464,0.478441,0.134209,0.03235,-0.055716,-0.07561,-0.047076,-0.01909,-0.02502,-0.04111,-0.043555,-0.073276,-0.032044,-0.083286,-0.056151,0.153211,-0.049578,0.01885,-0.030229,1.000383
2022-05-05T00:00:00,0.035378,0.05539,0.052201,0.032043,0.087307,0.032043,0.032043,0.512685,0.120173,0.040737,0.00472,-0.014041,-0.006515,-0.002206,-0.001614,-0.017687,-0.009447,-0.008968,-0.004258,-0.008737,-0.007497,0.145479,-0.006875,0.004935,-0.002206,0.0
2022-05-06T00:00:00,0.039866,0.070805,0.048535,0.048662,0.087572,0.029414,0.029414,0.47063,0.133099,0.042003,-0.033189,-0.052134,-0.027953,0.005443,-0.015034,-0.055111,-0.036945,-0.092369,-0.013105,-0.09073,-0.059158,0.10026,-0.041113,0.026258,0.005443,0.0
2022-05-09T00:00:00,0.045069,0.068739,0.052685,0.047974,0.08987,0.028347,0.028347,0.453552,0.149575,0.035841,0.016112,0.000643,0.016745,-0.001353,-0.024372,-0.00811,0.018596,0.038053,0.013838,0.016427,0.019612,0.033209,0.008658,0.013448,-0.001353,0.0
2022-05-10T00:00:00,0.042944,0.076577,0.050745,0.040144,0.107761,0.032795,0.030278,0.466099,0.119826,0.03283,-0.051841,-0.032032,-0.006928,-0.005421,-0.006308,0.00166,-0.03321,-0.054845,-0.020681,-0.082546,-0.037631,0.084813,-0.029215,0.022332,-0.005421,0.0
2022-05-11T00:00:00,0.043445,0.047816,0.042954,0.034789,0.083956,0.043859,0.034789,0.556628,0.076974,0.034789,-0.026894,0.01479,-0.006677,0.009879,-0.000846,-0.014208,-0.019958,-0.02736,-0.004224,-0.008174,-0.017632,0.23518,-0.008367,0.011083,0.009879,0.0
2022-05-12T00:00:00,0.032272,0.045629,0.039748,0.050705,0.103086,0.032272,0.032272,0.516352,0.115391,0.032272,0.031916,0.057276,0.028415,-0.005735,0.008895,0.035986,0.022596,0.094652,0.006221,0.057129,0.058725,0.140008,0.033735,0.021302,-0.005735,0.78343
2022-05-13T00:00:00,0.033166,0.05191,0.064538,0.036966,0.066991,0.033166,0.033166,0.530648,0.110907,0.038543,-0.010672,-0.019853,-0.013834,0.006955,-0.00697,-0.009225,0.001455,-0.024963,-0.020514,-0.058759,-0.020531,0.090243,-0.015638,0.012503,0.000617,0.775724
2022-05-16T00:00:00,0.043202,0.052662,0.046775,0.033875,0.099083,0.033063,0.033063,0.52901,0.096204,0.033063,0.025423,0.041133,0.01772,0.004155,0.033147,0.027689,0.020344,0.052885,0.031129,0.05141,0.041778,0.08469,0.030504,0.011099,0.004155,0.0
2022-05-17T00:00:00,0.035177,0.044481,0.040373,0.050108,0.064749,0.035177,0.035177,0.562836,0.092386,0.039536,-0.056419,-0.071562,-0.039267,-0.018566,-0.017106,-0.008735,-0.045424,-0.068163,-0.049805,-0.068014,-0.056351,0.114329,-0.044306,0.019578,-0.018566,0.0
2022-05-18T00:00:00,0.044679,0.066038,0.034935,0.034935,0.070735,0.034935,0.034935,0.558968,0.084903,0.034935,-0.024641,0.001928,-0.013543,-0.008889,-0.014822,-0.010956,-0.0037,0.010981,-0.018448,-0.000549,0.001235,0.076497,-0.008264,0.008413,-0.008889,0.0
2022-05-19T00:00:00,0.044856,0.074059,0.066134,0.045934,0.094321,0.029503,0.031955,0.448066,0.12837,0.036802,0.001747,0.002534,-0.013372,0.017477,-0.008199,0.01192,-0.002291,-0.025111,0.023717,-0.064165,-0.010879,0.248318,-0.005574,0.017809,0.017477,0.0
2022-05-20T00:00:00,0.035757,0.094278,0.046835,0.043601,0.088625,0.030505,0.030505,0.488081,0.101776,0.040038,0.040119,-0.000316,0.02369,0.020285,0.061871,0.036439,0.032032,0.01222,0.020545,0.016569,0.019689,0.142436,0.026345,0.012682,0.020285,0.0
2022-05-23T00:00:00,0.034462,0.075522,0.051771,0.057777,0.059802,0.035145,0.044286,0.483246,0.126184,0.031804,-0.019216,-0.032141,-0.049494,0.010923,0.014125,-0.022214,-0.003952,-0.044029,-0.01442,-0.069255,-0.030431,0.121555,-0.022967,0.021094,0.010923,0.834397
2022-05-24T00:00:00,0.033201,0.076819,0.04708,0.041073,0.056677,0.033201,0.033201,0.531215,0.114331,0.033201,0.00114,0.025696,-0.001557,-0.009813,0.006964,0.011946,0.01117,0.050823,0.011589,0.048777,0.03264,0.117693,0.015674,0.015414,-0.002813,1.157422
2022-05-25T00:00:00,0.035168,0.117714,0.054614,0.05658,0.100971,0.026811,0.033503,0.401292,0.124863,0.048484,0.0232,0.040295,0.018785,-0.000891,0.01729,0.01488,0.012875,0.051605,0.026207,0.074271,0.036693,0.290004,0.027852,0.016076,0.01729,0.0
2022-05-26T00:00:00,0.034439,0.073394,0.037922,0.034439,0.052539,0.039696,0.034439,0.551022,0.107673,0.034439,0.040757,0.036632,0.04197,0.009083,0.014138,0.02255,0.027604,0.053778,0.015629,0.073333,0.042427,0.318225,0.033547,0.015235,0.014138,0.0
2022-05-27T00:00:00,0.034195,0.063621,0.037636,0.03867,0.058065,0.039806,0.034195,0.547121,0.112496,0.034195,-0.005346,0.04397,0.01287,-0.008615,0.007313,0.000252,-0.005014,-0.007389,-0.011816,-0.001804,-0.002405,0.041978,0.002442,0.011338,0.007313,0.0
2022-05-31T00:00:00,0.053985,0.062791,0.040518,0.041298,0.051934,0.035342,0.035342,0.565477,0.07797,0.035342,-0.000873,0.012266,0.001143,-0.010138,-0.017545,-0.002263,0.002023,-0.018852,-0.004449,-0.023593,-0.01241,0.097037,-0.006228,0.0091,-0.017545,0.0
2022-06-01T00:00:00,0.031478,0.074769,0.049284,0.055411,0.051795,0.031478,0.031478,0.503648,0.133652,0.037006,0.016811,0.03145,0.032755,-0.003151,0.016088,0.01686,0.007929,0.069432,0.021508,0.046774,0.045509,0.179773,0.025646,0.015177,0.016088,0.0
2022-06-02T00:00:00,0.033566,0.071397,0.053445,0.040399,0.04972,0.033566,0.037839,0.537054,0.102242,0.040771,-0.038556,-0.025185,-0.026198,-0.004121,-0.013939,-0.014487,-0.016607,-0.044508,-0.018458,-0.092194,-0.036016,0.087518,-0.029425,0.017924,-0.013939,0.0
2022-06-03T00:00:00,0.048872,0.086276,0.043049,0.034331,0.052971,0.034331,0.034331,0.549288,0.082221,0.034331,0.005228,0.019943,0.019901,-0.000113,-0.003304,0.006484,-0.004703,0.003526,0.016437,0.016047,0.006554,0.097126,0.007944,0.008046,-0.003304,0.0
2022-06-06T00:00:00,0.038811,0.105271,0.073117,0.061424,0.055437,0.028638,0.028638,0.458205,0.104106,0.046354,0.017586,-0.014344,0.002816,0.010998,0.002621,0.010774,0.013953,0.007452,-0.003837,0.002546,0.004041,0.220854,0.005056,0.00706,0.002621,1.142297
2022-06-07T00:00:00,0.034886,0.103384,0.042224,0.034886,0.054751,0.034886,0.034886,0.558176,0.067034,0.034886,-0.005043,-0.014797,0.00038,-0.005944,-0.015915,-0.004643,-0.00767,-0.014477,-0.018022,0.012475,-0.012052,0.220954,-0.007366,0.006861,-0.015276,0.623982
2022-06-08T00:00:00,0.054957,0.097107,0.078551,0.039962,0.059503,0.036842,0.029649,0.463264,0.102653,0.037512,-0.035956,-0.041508,-0.020125,-0.020138,-0.021016,-0.03679,-0.020783,-0.032175,-0.030261,-0.008931,-0.029961,0.209846,-0.026768,0.008805,-0.035332,0.688601
2022-06-09T00:00:00,0.039812,0.095251,0.05378,0.038,0.044433,0.034958,0.034958,0.559327,0.064523,0.034958,-0.038629,-0.055962,-0.031994,-0.006678,-0.045966,-0.040831,-0.044564,-0.059508,-0.030049,-0.031191,-0.050184,0.204297,-0.038537,0.011282,-0.052451,0.815602
2022-06-10T00:00:00,0.034202,0.144987,0.092974,0.038269,0.050072,0.028511,0.028511,0.456171,0.088059,0.038244,-0.038285,-0.054537,-0.042902,-0.010084,-0.029778,-0.044839,-0.042413,-0.078178,-0.046023,-0.071022,-0.060002,0.237355,-0.045806,0.013946,-0.043836,0.477983
2022-06-13T00:00:00,0.040468,0.088584,0.063109,0.032706,0.060312,0.032706,0.032706,0.523297,0.093406,0.032706,0.006673,-0.013119,0.003036,-0.015339,-0.016639,0.007506,0.009205,0.012079,0.104137,0.023887,0.01517,0.202975,0.012143,0.020499,-0.009566,1.510986
2022-06-14T00:00:00,0.043507,0.138261,0.090971,0.042294,0.067816,0.032931,0.031983,0.391751,0.124188,0.036298,0.020111,0.05239,0.028571,0.010702,0.011836,0.010089,0.029735,0.043635,-0.014423,0.054824,0.030549,0.260966,0.024747,0.016671,0.006277,0.89388
2022-06-15T00:00:00,0.031767,0.168514,0.058149,0.031453,0.047139,0.028643,0.028643,0.458293,0.09447,0.052928,-0.039651,-0.037243,-0.033991,0.000529,-0.017156,-0.051046,-0.02697,-0.05603,-0.014204,-0.085408,-0.044079,0.209331,-0.036117,0.018424,-0.022879,1.18695
2022-06-16T00:00:00,0.033456,0.104636,0.052038,0.039251,0.050333,0.046052,0.033456,0.535296,0.072025,0.033456,0.011533,0.024696,0.010468,-0.003645,-0.003526,0.006186,0.01094,0.017883,-0.014408,0.017175,0.012955,0.228778,0.00773,0.009192,-0.013364,1.048569
2022-06-17T00:00:00,0.032397,0.129254,0.054881,0.040481,0.064831,0.029897,0.029897,0.478352,0.110113,0.029897,0.032761,0.023159,0.041071,0.020949,0.024772,0.021597,0.024591,0.043199,-0.000591,0.093544,0.03354,0.167199,0.032505,0.015604,0.012813,2.0
2022-06-21T00:00:00,0.031426,0.150838,0.054366,0.031426,0.056088,0.031426,0.031426,0.502817,0.07876,0.031426,-0.003827,0.002484,-0.000507,0.015779,-0.005612,-0.003938,-0.002404,-0.012435,-0.016992,-0.004008,-0.007508,0.093078,-0.003146,0.005605,3.7e-05,1.088469
2022-06-22T00:00:00,0.052442,0.123369,0.052172,0.031131,0.045941,0.041051,0.037784,0.498091,0.083524,0.034495,0.021574,0.032033,0.006768,0.022306,-0.010939,0.001929,0.022637,-0.008252,0.016534,-0.004306,0.003685,0.090165,0.010028,0.012859,0.018345,1.087492
2022-06-23T00:00:00,0.046789,0.168339,0.10493,0.04764,0.063528,0.031064,0.030932,0.365724,0.102561,0.038494,0.024517,0.035752,0.051077,0.014639,0.029846,0.043377,0.03415,0.055532,0.045394,0.045249,0.044229,0.301026,0.037953,0.009801,0.042333,0.209001
2022-06-24T00:00:00,0.036339,0.108152,0.06974,0.033496,0.05187,0.033496,0.033496,0.535931,0.063986,0.033496,0.0,-0.027821,-0.018152,-0.000933,-0.008012,-0.005053,-0.010497,-0.015006,-0.004102,-0.003202,-0.013655,0.343137,-0.009278,0.006937,-0.013287,0.807206
2022-06-27T00:00:00,0.040405,0.097498,0.041139,0.0376,0.051979,0.033197,0.04109,0.531152,0.092742,0.033197,-0.02979,-0.051404,-0.03303,-0.028443,-0.004812,-0.032053,-0.031749,-0.052582,-0.025991,-0.050044,-0.043263,0.085719,-0.03399,0.010778,-0.050044,0.949449
2022-06-28T00:00:00,0.051473,0.14537,0.065841,0.040683,0.060471,0.0274,0.044212,0.438395,0.088658,0.037498,0.013024,0.014153,-0.002732,0.000283,-0.00449,0.01351,0.014738,-0.027531,0.009186,-0.017937,-0.008618,0.199055,0.00122,0.011688,-0.010719,1.042886
2022-06-29T00:00:00,0.040825,0.082358,0.054121,0.044228,0.08887,0.032152,0.032152,0.514432,0.07871,0.032152,-0.018028,-0.024881,-0.024516,0.002938,-0.02333,-0.02204,-0.013179,-0.024643,0.009536,-0.017579,-0.019679,0.239736,-0.015572,0.009348,-0.024516,1.370838
2022-06-30T00:00:00,0.042051,0.212489,0.076438,0.036029,0.072304,0.026311,0.050293,0.364268,0.088316,0.031501,0.016164,0.031541,-0.00207,0.011323,0.012787,0.008749,0.010707,-0.041955,0.014312,0.012429,-0.004302,0.358993,0.007399,0.011678,0.007859,0.622964
2022-07-01T00:00:00,0.047413,0.177166,0.060222,0.047255,0.078903,0.03007,0.03077,0.369476,0.098158,0.060567,0.01893,0.035962,0.041619,-0.007687,-0.00377,0.003205,0.012597,0.030366,0.015804,0.025536,0.023916,0.159279,0.017256,0.013002,0.002128,0.525388
2022-07-05T00:00:00,0.032858,0.108856,0.052133,0.037582,0.049452,0.052479,0.032858,0.525731,0.06422,0.043831,0.009607,0.007313,0.011557,0.000898,-0.006482,0.00285,0.012783,0.011093,-0.004584,-0.005721,0.007284,0.358745,0.003932,0.006514,0.001581,1.298175
2022-07-06T00:00:00,0.043302,0.139906,0.054923,0.032591,0.047613,0.032591,0.048334,0.521456,0.046693,0.032591,0.023999,0.017493,0.036754,0.001122,0.025293,0.013711,0.008227,0.048116,0.002372,0.055279,0.034594,0.118561,0.023237,0.014319,0.001122,2.0
2022-07-07T00:00:00,0.035317,0.182645,0.04144,0.031416,0.052476,0.039397,0.031416,0.502648,0.05183,0.031416,0.004715,-0.006791,0.004803,-0.001232,-0.003138,-0.003117,-0.002757,-0.001261,0.000557,0.025435,-0.001094,0.128796,0.001721,0.005948,0.016824,0.824893
2022-07-08T00:00:00,0.042606,0.166492,0.041642,0.033235,0.064448,0.030118,0.030118,0.481884,0.074322,0.035135,-0.014758,-0.032802,-0.030808,0.000393,-0.013116,0.003498,-0.011769,-0.043314,0.000278,-0.06548,-0.031606,0.092555,-0.020788,0.018229,-0.06548,1.656859
2022-07-11T00:00:00,0.041625,0.183198,0.06539,0.034909,0.087076,0.028074,0.029578,0.429659,0.068782,0.03171,0.006834,-0.02264,-0.014316,-0.014017,0.000975,-0.004103,-0.040981,-0.00462,-0.016208,-0.005434,-0.009803,0.125198,-0.011451,0.010299,-0.013175,0.710821
2022-07-12T00:00:00,0.036433,0.160353,0.04886,0.033376,0.056387,0.042226,0.030346,0.485535,0.063816,0.042667,-0.002537,0.010804,-0.023391,-0.002332,-0.009383,0.00158,-0.003745,0.005437,-0.005397,0.017034,0.002865,0.160269,-0.001193,0.007935,-0.003569,0.432045
2022-07-13T00:00:00,0.040723,0.163552,0.071292,0.044539,0.080754,0.030687,0.030993,0.426143,0.081328,0.029989,0.020483,0.002083,-0.008855,0.001368,-0.034939,0.005133,0.005381,0.013717,-0.008282,0.005372,0.00344,0.170805,0.000146,0.010501,0.004686,1.400952
2022-07-14T00:00:00,0.050923,0.155941,0.04267,0.036249,0.048305,0.02904,0.02904,0.464635,0.085588,0.057611,0.01145,0.026394,0.012776,0.014515,0.045833,0.023198,0.01039,0.025371,0.018575,0.007357,0.022761,0.15282,0.019586,0.008327,0.01145,0.158494
2022-07-15T00:00:00,0.067156,0.122303,0.068954,0.033734,0.074301,0.069684,0.045116,0.40919,0.070605,0.038957,-0.020643,0.001849,-0.02458,-0.022443,-0.01027,-0.004691,-0.009621,0.021507,-0.007492,0.001999,0.003213,0.250925,-0.007438,0.010159,-0.018849,1.13954
2022-07-18T00:00:00,0.040847,0.123965,0.047914,0.033039,0.063874,0.033039,0.033039,0.528629,0.062614,0.033039,0.026722,0.039117,0.043841,-0.014578,0.024779,0.028307,0.020767,0.055338,0.028913,0.020717,0.042512,0.227947,0.027392,0.011399,0.029695,0.54872
2022-07-19T00:00:00,0.039645,0.156197,0.050781,0.032372,0.07364,0.030522,0.030522,0.488351,0.066047,0.031923,0.01351,0.038575,0.000791,-0.005708,-0.000175,0.002615,0.010558,0.047964,0.004845,0.008023,0.030805,0.103373,0.0121,0.012598,0.023945,0.449216
2022-07-20T00:00:00,0.058511,0.123795,0.060512,0.051685,0.089748,0.038505,0.02791,0.429806,0.088407,0.031121,0.015094,0.01515,0.003863,0.003515,0.00681,0.016556,0.009799,0.013646,0.026863,0.097805,0.01598,0.204727,0.02091,0.01623,0.032538,1.552152
2022-07-21T00:00:00,0.065944,0.136774,0.051894,0.036317,0.082479,0.048536,0.032155,0.430929,0.07607,0.038903,-0.008111,-0.017732,-0.056323,0.004728,-0.004856,-0.008763,-0.016916,-0.040499,0.00483,0.001975,-0.024089,0.084749,-0.014167,0.015176,0.001975,0.978204
2022-07-22T00:00:00,0.048527,0.141285,0.034881,0.042791,0.073759,0.030333,0.034551,0.485332,0.068411,0.040131,-0.007398,-0.010456,-0.003614,0.001975,0.004008,0.00096,-0.005876,-0.017033,-0.000534,-0.013995,-0.010621,0.146038,-0.005196,0.005785,-0.011373,0.528832
