date,w_AAPL,w_AMZN,w_GOOGL,w_JNJ,w_JPM,w_MA,w_MSFT,w_NVDA,w_ORCL,w_TSLA,ret_AAPL,ret_AMZN,ret_GOOGL,ret_JNJ,ret_JPM,ret_MA,ret_MSFT,ret_NVDA,ret_ORCL,ret_TSLA,portfolio_pnl,turnover,equal_weight_pnl,equal_weight_turnover,mvo_pnl,mvo_turnover
2022-04-12T00:00:00,0.03844,0.03844,0.03844,0.03844,0.03844,0.03844,0.03844,0.615041,0.077438,0.03844,0.016343,0.031524,0.017065,0.004225,-0.032234,0.02701,0.019712,0.032506,0.005294,0.035888,0.024997,0.048358,0.015733,0.013766,0.015733,0.013766
2022-04-13T00:00:00,0.039833,0.039833,0.039833,0.039833,0.039833,0.039833,0.039833,0.63732,0.04402,0.039833,-0.029988,-0.024653,-0.024358,-0.004207,-0.009269,0.007546,-0.027084,-0.042562,-0.003762,-0.036552,-0.033209,0.06386,-0.019489,0.013924,-0.019489,1.803481
2022-04-14T00:00:00,0.039858,0.039858,0.039858,0.039858,0.039858,0.039858,0.039858,0.637732,0.043402,0.039858,-0.001331,0.007109,0.007469,-0.012451,0.018554,-0.002851,0.002466,0.024697,-0.015481,0.019584,0.016614,0.013482,0.004776,0.010655,0.019584,0.0
2022-04-18T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.014115,0.034889,0.018269,0.030508,0.020707,0.019815,0.01704,0.019052,0.017131,0.023758,0.020042,0.009668,0.021528,0.00481,0.023758,0.0
2022-04-19T00:00:00,0.038611,0.038611,0.038611,0.038611,0.038611,0.038611,0.038611,0.61777,0.073346,0.038611,-0.001016,-0.026041,-0.015145,0.004424,0.003508,0.003902,0.003715,-0.032255,0.009175,-0.049555,-0.022196,0.066919,-0.009929,0.016823,-0.049555,0.392372
2022-04-20T00:00:00,0.038953,0.038953,0.038953,0.038953,0.038953,0.038953,0.038953,0.623253,0.062607,0.041467,-0.004844,-0.037026,-0.025191,-0.002882,-0.007752,-0.002327,-0.019381,-0.060469,-0.010088,0.032317,-0.040851,0.032668,-0.013764,0.017645,0.025411,0.381546
2022-04-21T00:00:00,0.039325,0.039325,0.039325,0.039325,0.039325,0.039325,0.039325,0.629201,0.056198,0.039325,-0.027821,-0.026609,-0.041494,-0.009926,-0.028722,-0.036385,-0.024144,-0.033097,-0.041142,-0.003698,-0.030955,0.037825,-0.027304,0.009219,-0.003698,1.574097
2022-04-22T00:00:00,0.039944,0.039944,0.039944,0.039944,0.039944,0.039944,0.039944,0.639102,0.041348,0.039944,0.006737,0.011943,0.028741,0.024623,-0.000315,0.009739,0.024413,0.019831,0.010104,-0.006995,0.017042,0.029963,0.012882,0.009099,0.01789,0.695776
2022-04-25T00:00:00,0.039149,0.039149,0.039149,0.039149,0.039149,0.039149,0.039149,0.626385,0.060422,0.039149,-0.037328,-0.045751,-0.035946,-0.00715,-0.029581,-0.029583,-0.037404,-0.055974,-0.032086,-0.121841,-0.05049,0.039012,-0.043264,0.019603,-0.014954,0.685443
2022-04-26T00:00:00,0.039439,0.039439,0.039439,0.039439,0.039439,0.039439,0.039439,0.631018,0.053473,0.039439,-0.001467,-0.008781,-0.036709,-0.01397,-0.013006,0.05074,0.048109,-0.019853,0.003355,0.005808,-0.011137,0.023152,0.001423,0.020435,-0.01397,1.033841
2022-04-27T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.045156,0.046534,0.036992,0.007468,0.015813,0.047736,0.022633,0.074233,0.018459,-0.004538,0.056959,0.036158,0.031049,0.018507,0.028284,0.946601
2022-04-28T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.036605,-0.140494,-0.037233,-0.016352,-0.032269,-0.040783,-0.041812,-0.06243,-0.035986,-0.007692,-0.055525,0.020919,-0.045166,0.023584,-0.040783,1.100954
2022-04-29T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.001966,0.001758,0.021677,-0.010085,0.009132,-0.011943,0.025043,0.053162,0.008174,0.036956,0.037331,0.016556,0.013584,0.016279,-0.010921,0.083995
2022-05-02T00:00:00,0.038553,0.038553,0.040939,0.039992,0.041939,0.038553,0.038553,0.616843,0.067523,0.038553,0.009623,-0.00198,0.006442,-0.001959,0.02142,-0.003482,-0.009456,0.003532,-0.009595,0.006988,0.00268,0.07098,0.002153,0.007432,-0.002707,0.005083
2022-05-03T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.041008,0.013481,0.041991,0.010713,0.033081,0.02999,0.029101,0.037343,0.026197,0.047699,0.03483,0.061024,0.03106,0.008888,0.020123,0.026027
2022-05-04T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.055716,-0.07561,-0.047076,-0.01909,-0.02502,-0.04111,-0.043555,-0.073276,-0.032044,-0.083286,-0.063797,0.005135,-0.049578,0.01885,-0.030229,1.000383
2022-05-05T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.00472,-0.014041,-0.006515,-0.002206,-0.001614,-0.017687,-0.009447,-0.008968,-0.004258,-0.008737,-0.008131,0.015635,-0.006875,0.004935,-0.002206,0.0
2022-05-06T00:00:00,0.039458,0.039458,0.039458,0.039458,0.039458,0.039458,0.039458,0.631327,0.05301,0.039458,-0.033189,-0.052134,-0.027953,0.005443,-0.015034,-0.055111,-0.036945,-0.092369,-0.013105,-0.09073,-0.07107,0.025708,-0.041113,0.026258,0.005443,0.0
2022-05-09T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.016112,0.000643,0.016745,-0.001353,-0.024372,-0.00811,0.018596,0.038053,0.013838,0.016427,0.026295,0.049052,0.008658,0.013448,-0.001353,0.0
2022-05-10T00:00:00,0.038745,0.044253,0.038745,0.038745,0.038745,0.038745,0.038745,0.619916,0.064618,0.038745,-0.051841,-0.032032,-0.006928,-0.005421,-0.006308,0.00166,-0.03321,-0.054845,-0.020681,-0.082546,-0.043905,0.062323,-0.029215,0.022332,-0.005421,0.0
2022-05-11T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.026894,0.01479,-0.006677,0.009879,-0.000846,-0.014208,-0.019958,-0.02736,-0.004224,-0.008174,-0.019763,0.064794,-0.008367,0.011083,0.009879,0.0
2022-05-12T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.031916,0.057276,0.028415,-0.005735,0.008895,0.035986,0.022596,0.094652,0.006221,0.057129,0.070285,0.010518,0.033735,0.021302,-0.005735,0.78343
2022-05-13T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.010672,-0.019853,-0.013834,0.006955,-0.00697,-0.009225,0.001455,-0.024963,-0.020514,-0.058759,-0.021233,0.029141,-0.015638,0.012503,0.000617,0.775724
2022-05-16T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.025423,0.041133,0.01772,0.004155,0.033147,0.027689,0.020344,0.052885,0.031129,0.05141,0.043932,0.007945,0.030504,0.011099,0.004155,0.0
2022-05-17T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.056419,-0.071562,-0.039267,-0.018566,-0.017106,-0.008735,-0.045424,-0.068163,-0.049805,-0.068014,-0.05862,0.01155,-0.044306,0.019578,-0.018566,0.0
2022-05-18T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.024641,0.001928,-0.013543,-0.008889,-0.014822,-0.010956,-0.0037,0.010981,-0.018448,-0.000549,0.003283,0.014873,-0.008264,0.008413,-0.008889,0.0
2022-05-19T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.001747,0.002534,-0.013372,0.017477,-0.008199,0.01192,-0.002291,-0.025111,0.023717,-0.064165,-0.017296,0.009821,-0.005574,0.017809,0.017477,0.0
2022-05-20T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.040119,-0.000316,0.02369,0.020285,0.061871,0.036439,0.032032,0.01222,0.020545,0.016569,0.01787,0.013994,0.026345,0.012682,0.020285,0.0
2022-05-23T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.019216,-0.032141,-0.049494,0.010923,0.014125,-0.022214,-0.003952,-0.044029,-0.01442,-0.069255,-0.035604,0.008637,-0.022967,0.021094,0.010923,0.834397
2022-05-24T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.00114,0.025696,-0.001557,-0.009813,0.006964,0.011946,0.01117,0.050823,0.011589,0.048777,0.036763,0.015125,0.015674,0.015414,-0.002813,1.157422
2022-05-25T00:00:00,0.037645,0.057185,0.037645,0.038811,0.054273,0.037645,0.037645,0.602312,0.05802,0.038821,0.0232,0.040295,0.018785,-0.000891,0.01729,0.01488,0.012875,0.051605,0.026207,0.074271,0.04132,0.105268,0.027852,0.016076,0.01729,0.0
2022-05-26T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.040757,0.036632,0.04197,0.009083,0.014138,0.02255,0.027604,0.053778,0.015629,0.073333,0.045686,0.094753,0.033547,0.015235,0.014138,0.0
2022-05-27T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.005346,0.04397,0.01287,-0.008615,0.007313,0.000252,-0.005014,-0.007389,-0.011816,-0.001804,-0.003457,0.012021,0.002442,0.011338,0.007313,0.0
2022-05-31T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.000873,0.012266,0.001143,-0.010138,-0.017545,-0.002263,0.002023,-0.018852,-0.004449,-0.023593,-0.013802,0.006413,-0.006228,0.0091,-0.017545,0.0
2022-06-01T00:00:00,0.039798,0.039798,0.039798,0.039798,0.039798,0.039798,0.039798,0.636768,0.044848,0.039798,0.016811,0.03145,0.032755,-0.003151,0.016088,0.01686,0.007929,0.069432,0.021508,0.046774,0.051764,0.009418,0.025646,0.015177,0.016088,0.0
2022-06-02T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.038556,-0.025185,-0.026198,-0.004121,-0.013939,-0.014487,-0.016607,-0.044508,-0.018458,-0.092194,-0.038475,0.022046,-0.029425,0.017924,-0.013939,0.0
2022-06-03T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.005228,0.019943,0.019901,-0.000113,-0.003304,0.006484,-0.004703,0.003526,0.016437,0.016047,0.005293,0.012508,0.007944,0.008046,-0.003304,0.0
2022-06-06T00:00:00,0.037214,0.043812,0.041223,0.082165,0.037214,0.037214,0.037214,0.595416,0.039061,0.049468,0.017586,-0.014344,0.002816,0.010998,0.002621,0.010774,0.013953,0.007452,-0.003837,0.002546,0.006477,0.110583,0.005056,0.00706,0.002621,1.142297
2022-06-07T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.005043,-0.014797,0.00038,-0.005944,-0.015915,-0.004643,-0.00767,-0.014477,-0.018022,0.012475,-0.011633,0.111576,-0.007366,0.006861,-0.015276,0.623982
2022-06-08T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.035956,-0.041508,-0.020125,-0.020138,-0.021016,-0.03679,-0.020783,-0.032175,-0.030261,-0.008931,-0.030012,0.004804,-0.026768,0.008805,-0.035332,0.688601
2022-06-09T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.038629,-0.055962,-0.031994,-0.006678,-0.045966,-0.040831,-0.044564,-0.059508,-0.030049,-0.031191,-0.05112,0.004872,-0.038537,0.011282,-0.052451,0.815602
2022-06-10T00:00:00,0.038274,0.071119,0.04858,0.038274,0.038274,0.038274,0.038274,0.612383,0.038274,0.038274,-0.038285,-0.054537,-0.042902,-0.010084,-0.029778,-0.044839,-0.042413,-0.078178,-0.046023,-0.071022,-0.064648,0.078193,-0.045806,0.013946,-0.043836,0.477983
2022-06-13T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.006673,-0.013119,0.003036,-0.015339,-0.016639,0.007506,0.009205,0.012079,0.104137,0.023887,0.012104,0.084207,0.012143,0.020499,-0.009566,1.510986
2022-06-14T00:00:00,0.035918,0.100175,0.061312,0.035918,0.035918,0.035918,0.035918,0.57468,0.048328,0.035918,0.020111,0.05239,0.028571,0.010702,0.011836,0.010089,0.029735,0.043635,-0.014423,0.054824,0.03631,0.175065,0.024747,0.016671,0.006277,0.89388
2022-06-15T00:00:00,0.039323,0.056251,0.039323,0.039323,0.039323,0.039323,0.039323,0.629166,0.039323,0.039323,-0.039651,-0.037243,-0.033991,0.000529,-0.017156,-0.051046,-0.02697,-0.05603,-0.014204,-0.085408,-0.047881,0.147297,-0.036117,0.018424,-0.022879,1.18695
2022-06-16T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.011533,0.024696,0.010468,-0.003645,-0.003526,0.006186,0.01094,0.017883,-0.014408,0.017175,0.013822,0.039388,0.00773,0.009192,-0.013364,1.048569
2022-06-17T00:00:00,0.039902,0.042346,0.039902,0.039902,0.039902,0.039902,0.039902,0.638436,0.039902,0.039902,0.032761,0.023159,0.041071,0.020949,0.024772,0.021597,0.024591,0.043199,-0.000591,0.093544,0.038883,0.008731,0.032505,0.015604,0.012813,2.0
2022-06-21T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.003827,0.002484,-0.000507,0.015779,-0.005612,-0.003938,-0.002404,-0.012435,-0.016992,-0.004008,-0.008719,0.00959,-0.003146,0.005605,3.7e-05,1.088469
2022-06-22T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.021574,0.032033,0.006768,0.022306,-0.010939,0.001929,0.022637,-0.008252,0.016534,-0.004306,-0.00094,0.005466,0.010028,0.012859,0.018345,1.087492
2022-06-23T00:00:00,0.037454,0.075783,0.06154,0.037454,0.037454,0.037454,0.037454,0.599261,0.038694,0.037454,0.024517,0.035752,0.051077,0.014639,0.029846,0.043377,0.03415,0.055532,0.045394,0.045249,0.04807,0.111387,0.037953,0.009801,0.042333,0.209001
2022-06-24T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.0,-0.027821,-0.018152,-0.000933,-0.008012,-0.005053,-0.010497,-0.015006,-0.004102,-0.003202,-0.012715,0.113217,-0.009278,0.006937,-0.013287,0.807206
2022-06-27T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.02979,-0.051404,-0.03303,-0.028443,-0.004812,-0.032053,-0.031749,-0.052582,-0.025991,-0.050044,-0.045145,0.004635,-0.03399,0.010778,-0.050044,0.949449
2022-06-28T00:00:00,0.039025,0.063403,0.039025,0.039025,0.039025,0.039025,0.039025,0.624398,0.039025,0.039025,0.013024,0.014153,-0.002732,0.000283,-0.00449,0.01351,0.014738,-0.027531,0.009186,-0.017937,-0.015295,0.04733,0.00122,0.011688,-0.010719,1.042886
2022-06-29T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,-0.018028,-0.024881,-0.024516,0.002938,-0.02333,-0.02204,-0.013179,-0.024643,0.009536,-0.017579,-0.021015,0.051655,-0.015572,0.009348,-0.024516,1.370838
2022-06-30T00:00:00,0.037159,0.097337,0.044671,0.037159,0.037159,0.037159,0.040485,0.59455,0.037159,0.037159,0.016164,0.031541,-0.00207,0.011323,0.012787,0.008749,0.010707,-0.041955,0.014312,0.012429,-0.018718,0.124948,0.007399,0.011678,0.007859,0.622964
2022-07-01T00:00:00,0.035882,0.106609,0.035882,0.041983,0.038797,0.035882,0.035882,0.574119,0.049458,0.045504,0.01893,0.035962,0.041619,-0.007687,-0.00377,0.003205,0.012597,0.030366,0.015804,0.025536,0.025482,0.05326,0.017256,0.013002,0.002128,0.525388
2022-07-05T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.009607,0.007313,0.011557,0.000898,-0.006482,0.00285,0.012783,0.011093,-0.004584,-0.005721,0.008229,0.165643,0.003932,0.006514,0.001581,1.298175
2022-07-06T00:00:00,0.039541,0.051026,0.039541,0.039541,0.039541,0.039541,0.039541,0.632649,0.039541,0.039541,0.023999,0.017493,0.036754,0.001122,0.025293,0.013711,0.008227,0.048116,0.002372,0.055279,0.037927,0.022659,0.023237,0.014319,0.001122,2.0
2022-07-07T00:00:00,0.038215,0.082841,0.038215,0.038215,0.038215,0.038215,0.038215,0.611439,0.038215,0.038215,0.004715,-0.006791,0.004803,-0.001232,-0.003138,-0.003117,-0.002757,-0.001261,0.000557,0.025435,-0.000368,0.06585,0.001721,0.005948,0.016824,0.824893
2022-07-08T00:00:00,0.038579,0.074107,0.038579,0.038579,0.038579,0.038579,0.038579,0.617262,0.038579,0.038579,-0.014758,-0.032802,-0.030808,0.000393,-0.013116,0.003498,-0.011769,-0.043314,0.000278,-0.06548,-0.03425,0.017649,-0.020788,0.018229,-0.06548,1.656859
2022-07-11T00:00:00,0.037973,0.088646,0.037973,0.037973,0.037973,0.037973,0.037973,0.607569,0.037973,0.037973,0.006834,-0.02264,-0.014316,-0.014017,0.000975,-0.004103,-0.040981,-0.00462,-0.016208,-0.005434,-0.008127,0.03014,-0.011451,0.010299,-0.013175,0.710821
2022-07-12T00:00:00,0.039311,0.056531,0.039311,0.039311,0.039311,0.039311,0.039311,0.62898,0.039311,0.039311,-0.002537,0.010804,-0.023391,-0.002332,-0.009383,0.00158,-0.003745,0.005437,-0.005397,0.017034,0.002923,0.061637,-0.001193,0.007935,-0.003569,0.432045
2022-07-13T00:00:00,0.038401,0.063196,0.038401,0.038401,0.038401,0.038401,0.038401,0.614412,0.053588,0.038401,0.020483,0.002083,-0.008855,0.001368,-0.034939,0.005133,0.005381,0.013717,-0.008282,0.005372,0.007883,0.041889,0.000146,0.010501,0.004686,1.400952
2022-07-14T00:00:00,0.039437,0.05352,0.039437,0.039437,0.039437,0.039437,0.039437,0.630986,0.039437,0.039437,0.01145,0.026394,0.012776,0.014515,0.045833,0.023198,0.01039,0.025371,0.018575,0.007357,0.023104,0.045206,0.019586,0.008327,0.01145,0.158494
2022-07-15T00:00:00,0.046172,0.085506,0.038906,0.036546,0.036546,0.044535,0.053963,0.584734,0.036546,0.036546,-0.020643,0.001849,-0.02458,-0.022443,-0.01027,-0.004691,-0.009621,0.021507,-0.007492,0.001999,0.0087,0.11822,-0.007438,0.010159,-0.018849,1.13954
2022-07-18T00:00:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.026722,0.039117,0.043841,-0.014578,0.024779,0.028307,0.020767,0.055338,0.028913,0.020717,0.04416,0.133363,0.027392,0.011399,0.029695,0.54872
2022-07-19T00:00:00,0.039493,0.052173,0.039493,0.039493,0.039493,0.039493,0.039493,0.631885,0.039493,0.039493,0.01351,0.038575,0.000791,-0.005708,-0.000175,0.002615,0.010558,0.047964,0.004845,0.008023,0.033681,0.030923,0.0121,0.012598,0.023945,0.449216
2022-07-20T00:00:00,0.039123,0.049109,0.039123,0.042897,0.039123,0.039123,0.039123,0.625961,0.047298,0.039123,0.015094,0.01515,0.003863,0.003515,0.00681,0.016556,0.009799,0.013646,0.026863,0.097805,0.016573,0.035931,0.02091,0.01623,0.032538,1.552152
2022-07-21T00:00:00,0.041999,0.054483,0.039283,0.039283,0.039283,0.039283,0.039283,0.628534,0.039283,0.039283,-0.008111,-0.017732,-0.056323,0.004728,-0.004856,-0.008763,-0.016916,-0.040499,0.00483,0.001975,-0.029721,0.029042,-0.014167,0.015176,0.001975,0.978204
2022-07-22T00:00:00,0.039816,0.044415,0.039816,0.039816,0.039816,0.039816,0.039816,0.637057,0.039816,0.039816,-0.007398,-0.010456,-0.003614,0.001975,0.004008,0.00096,-0.005876,-0.017033,-0.000534,-0.013995,-0.01229,0.034257,-0.005196,0.005785,-0.011373,0.528832
2022-07-25T00:00:00,0.039823,0.044249,0.039823,0.039823,0.039823,0.039823,0.039823,0.637168,0.039823,0.039823,-0.008826,-0.052254,-0.023161,0.007074,-0.015622,-0.008512,-0.026774,-0.028842,-0.011087,-0.035664,-0.02557,0.006491,-0.020367,0.013242,-0.024612,0.39134
2022-07-26T00:00:00,0.039851,0.043567,0.039851,0.039851,0.039851,0.039851,0.039851,0.637622,0.039851,0.039851,0.034235,0.053654,0.076557,-0.002764,0.016047,0.005831,0.066852,0.07603,0.024855,0.061655,0.062104,0.007284,0.041295,0.024637,0.033965,0.908101
