date,w_AAPL,w_AMZN,w_GOOGL,w_JNJ,w_JPM,w_MA,w_MSFT,w_NVDA,w_ORCL,w_TSLA,ret_AAPL,ret_AMZN,ret_GOOGL,ret_JNJ,ret_JPM,ret_MA,ret_MSFT,ret_NVDA,ret_ORCL,ret_TSLA,portfolio_pnl,turnover,equal_weight_pnl,equal_weight_turnover,mvo_pnl,mvo_turnover
2022-03-28T00:00:00,0.089969,0.118528,0.085974,0.063032,0.106228,0.047632,0.06841,0.262134,0.096695,0.061397,0.019134,0.00192,0.007423,-0.000506,0.002201,0.048675,0.015159,0.015486,0.008254,0.00708,0.011437,0.22291,0.012483,0.009585,0.012483,0.009585
2022-03-29T00:00:00,0.070554,0.088916,0.081423,0.064066,0.138935,0.039487,0.0648,0.264363,0.130105,0.057351,-0.00665,-0.017801,-0.003979,0.010408,-0.004533,-0.014447,-0.004914,-0.03371,-0.011033,-0.005075,-0.013866,0.140699,-0.009173,0.008134,-0.009173,0.008134
2022-03-30T00:00:00,0.063495,0.111998,0.092767,0.055291,0.129702,0.039519,0.052601,0.222362,0.182636,0.049629,-0.017776,-0.019865,-0.020227,-0.013141,-0.030027,-0.013417,-0.017683,-0.01459,-0.007558,-0.014982,-0.016679,0.172357,-0.016926,0.004261,-0.016926,0.004261
2022-03-31T00:00:00,0.085618,0.084969,0.086827,0.071373,0.111,0.046019,0.060053,0.248147,0.143562,0.062432,-0.001718,0.003451,0.007788,0.005417,-0.007409,0.01844,0.0036,-0.021036,-0.008703,0.006487,-0.004613,0.179962,0.000632,0.008273,0.000632,0.008273
2022-04-01T00:00:00,0.069408,0.113943,0.092034,0.064846,0.08966,0.042421,0.057557,0.236098,0.180261,0.053771,0.023693,0.029264,0.020128,-0.009653,0.004434,0.008078,0.017937,0.024259,0.025119,0.056113,0.021251,0.139401,0.019937,0.01156,0.019937,0.01156
2022-04-04T00:00:00,0.074055,0.104382,0.068865,0.05427,0.124647,0.037411,0.060329,0.23083,0.191005,0.054205,-0.018942,-0.025492,-0.01665,0.00646,-0.011552,-0.009784,-0.012985,-0.05223,-0.013441,-0.047309,-0.024637,0.107929,-0.020193,0.013156,-0.020193,0.013156
2022-04-05T00:00:00,0.08556,0.099216,0.106379,0.070234,0.13229,0.045994,0.06107,0.114953,0.221154,0.063151,-0.018451,-0.0323,-0.028757,0.026012,-0.013874,-0.026891,-0.036606,-0.058771,-0.009887,-0.041695,-0.022899,0.228844,-0.024122,0.016455,-0.024122,0.016455
2022-04-06T00:00:00,0.074092,0.083505,0.091157,0.069647,0.134965,0.044188,0.05496,0.241981,0.140071,0.065433,0.001804,-0.006119,-0.00483,-0.002579,-0.003042,-0.009928,0.006244,-0.008153,-0.003166,0.010997,-0.0032,0.272399,-0.001877,0.004945,-0.001877,0.004945
2022-04-07T00:00:00,0.083429,0.109856,0.102425,0.078184,0.127526,0.047971,0.061983,0.115377,0.217757,0.055491,-0.011909,-0.021067,-0.019141,0.001981,0.018308,0.007781,-0.0146,-0.044985,-0.007358,-0.030049,-0.01177,0.287475,-0.012104,0.014034,-0.012104,0.014034
2022-04-08T00:00:00,0.098533,0.130609,0.12021,0.071556,0.139707,0.054911,0.074806,0.12432,0.113569,0.071778,-0.025516,-0.021614,-0.033492,-0.012519,-0.003671,-0.01391,-0.039432,-0.051992,-0.014579,-0.048328,-0.026074,0.225752,-0.026505,0.013811,-0.026505,0.013811
2022-04-11T00:00:00,0.078178,0.099487,0.095835,0.066231,0.063238,0.041669,0.059802,0.22034,0.215746,0.059473,0.011523,-0.002213,-0.008609,0.000334,-0.010977,-0.00452,-0.011218,-0.018844,-0.005391,0.011292,-0.006319,0.400331,-0.003862,0.007305,-0.003862,0.007305
2022-04-12T00:00:00,0.081409,0.09616,0.085713,0.064505,0.090322,0.041294,0.057081,0.243133,0.180597,0.059786,0.016343,0.031524,0.017065,0.004225,-0.032234,0.02701,0.019712,0.032506,0.005294,0.035888,0.016431,0.109555,0.015733,0.013766,0.015733,0.013766
2022-04-13T00:00:00,0.075445,0.096144,0.088541,0.074377,0.135684,0.049651,0.062507,0.223127,0.141285,0.05324,-0.029988,-0.024653,-0.024358,-0.004207,-0.009269,0.007546,-0.027084,-0.042562,-0.003762,-0.036552,-0.021652,0.152553,-0.019489,0.013924,-0.019489,1.803481
2022-04-14T00:00:00,0.078886,0.098097,0.099179,0.073113,0.127946,0.04681,0.058672,0.252948,0.095877,0.068473,-0.001331,0.007109,0.007469,-0.012451,0.018554,-0.002851,0.002466,0.024697,-0.015481,0.019584,0.008911,0.135696,0.004776,0.010655,0.019584,0.0
2022-04-18T00:00:00,0.075245,0.099858,0.08392,0.075669,0.119218,0.04079,0.060308,0.228948,0.160694,0.055351,0.014115,0.034889,0.018269,0.030508,0.020707,0.019815,0.01704,0.019052,0.017131,0.023758,0.021122,0.150371,0.021528,0.00481,0.023758,0.0
2022-04-19T00:00:00,0.069985,0.094255,0.070754,0.073455,0.123775,0.049513,0.052326,0.222844,0.17799,0.065103,-0.001016,-0.026041,-0.015145,0.004424,0.003508,0.003902,0.003715,-0.032255,0.009175,-0.049555,-0.011231,0.081826,-0.009929,0.016823,-0.049555,0.392372
2022-04-20T00:00:00,0.065076,0.114015,0.073289,0.0884,0.108364,0.0476,0.063473,0.190502,0.163232,0.086049,-0.004844,-0.037026,-0.025191,-0.002882,-0.007752,-0.002327,-0.019381,-0.060469,-0.010088,0.032317,-0.019204,0.143189,-0.013764,0.017645,0.025411,0.381546
2022-04-21T00:00:00,0.07833,0.086152,0.089845,0.072575,0.12425,0.040655,0.058811,0.224737,0.170167,0.054478,-0.027821,-0.026609,-0.041494,-0.009926,-0.028722,-0.036385,-0.024144,-0.033097,-0.041142,-0.003698,-0.030029,0.183187,-0.027304,0.009219,-0.003698,1.574097
2022-04-22T00:00:00,0.066958,0.087702,0.078135,0.071132,0.135387,0.040582,0.05354,0.245433,0.168365,0.052766,0.006737,0.011943,0.028741,0.024623,-0.000315,0.009739,0.024413,0.019831,0.010104,-0.006995,0.013355,0.067928,0.012882,0.009099,0.01789,0.695776
2022-04-25T00:00:00,0.057634,0.094383,0.092069,0.079591,0.104421,0.052097,0.052715,0.245302,0.167713,0.054075,-0.037328,-0.045751,-0.035946,-0.00715,-0.029581,-0.029583,-0.037404,-0.055974,-0.032086,-0.121841,-0.04265,0.082494,-0.043264,0.019603,-0.014954,0.685443
2022-04-26T00:00:00,0.074504,0.087955,0.093741,0.066418,0.128459,0.041854,0.052112,0.230077,0.170163,0.054718,-0.001467,-0.008781,-0.036709,-0.01397,-0.013006,0.05074,0.048109,-0.019853,0.003355,0.005808,-0.00597,0.091808,0.001423,0.020435,-0.01397,1.033841
2022-04-27T00:00:00,0.057418,0.095932,0.095163,0.087013,0.150699,0.04576,0.059841,0.254603,0.094284,0.059286,0.045156,0.046534,0.036992,0.007468,0.015813,0.047736,0.022633,0.074233,0.018459,-0.004538,0.03752,0.189797,0.031049,0.018507,0.028284,0.946601
2022-04-28T00:00:00,0.065979,0.090023,0.092049,0.072887,0.100467,0.039562,0.05423,0.266066,0.164812,0.053925,-0.036605,-0.140494,-0.037233,-0.016352,-0.032269,-0.040783,-0.041812,-0.06243,-0.035986,-0.007692,-0.049761,0.165703,-0.045166,0.023584,-0.040783,1.100954
2022-04-29T00:00:00,0.07512,0.081684,0.104534,0.082006,0.110485,0.044376,0.059658,0.251298,0.127378,0.063461,0.001966,0.001758,0.021677,-0.010085,0.009132,-0.011943,0.025043,0.053162,0.008174,0.036956,0.020449,0.102085,0.013584,0.016279,-0.010921,0.083995
2022-05-02T00:00:00,0.076312,0.097006,0.094021,0.095605,0.146678,0.042957,0.053468,0.175137,0.164097,0.054718,0.009623,-0.00198,0.006442,-0.001959,0.02142,-0.003482,-0.009456,0.003532,-0.009595,0.006988,0.002874,0.222187,0.002153,0.007432,-0.002707,0.005083
2022-05-03T00:00:00,0.081623,0.072459,0.086898,0.078809,0.142007,0.039513,0.052679,0.251797,0.145694,0.048521,0.041008,0.013481,0.041991,0.010713,0.033081,0.02999,0.029101,0.037343,0.026197,0.047699,0.031767,0.162683,0.03106,0.008888,0.020123,0.026027
2022-05-04T00:00:00,0.067406,0.094818,0.071024,0.063918,0.167978,0.04462,0.06042,0.24493,0.130839,0.054048,-0.055716,-0.07561,-0.047076,-0.01909,-0.02502,-0.04111,-0.043555,-0.073276,-0.032044,-0.083286,-0.050799,0.134526,-0.049578,0.01885,-0.030229,1.000383
2022-05-05T00:00:00,0.071447,0.078951,0.095569,0.064008,0.141404,0.041873,0.047664,0.265979,0.142938,0.050167,0.00472,-0.014041,-0.006515,-0.002206,-0.001614,-0.017687,-0.009447,-0.008968,-0.004258,-0.008737,-0.006387,0.130042,-0.006875,0.004935,-0.002206,0.0
2022-05-06T00:00:00,0.076615,0.096359,0.078823,0.094471,0.124092,0.045153,0.057324,0.226094,0.134189,0.066881,-0.033189,-0.052134,-0.027953,0.005443,-0.015034,-0.055111,-0.036945,-0.092369,-0.013105,-0.09073,-0.044438,0.165951,-0.041113,0.026258,0.005443,0.0
2022-05-09T00:00:00,0.085573,0.114855,0.090564,0.074352,0.083342,0.047301,0.057239,0.206307,0.179083,0.061385,0.016112,0.000643,0.016745,-0.001353,-0.024372,-0.00811,0.018596,0.038053,0.013838,0.016427,0.012855,0.161712,0.008658,0.013448,-0.001353,0.0
2022-05-10T00:00:00,0.07973,0.092612,0.091555,0.081356,0.151249,0.053304,0.056055,0.209586,0.126062,0.058491,-0.051841,-0.032032,-0.006928,-0.005421,-0.006308,0.00166,-0.03321,-0.054845,-0.020681,-0.082546,-0.029832,0.173286,-0.029215,0.022332,-0.005421,0.0
2022-05-11T00:00:00,0.077967,0.101192,0.093214,0.066377,0.141889,0.040272,0.049254,0.277524,0.100206,0.052105,-0.026894,0.01479,-0.006677,0.009879,-0.000846,-0.014208,-0.019958,-0.02736,-0.004224,-0.008174,-0.010684,0.164355,-0.008367,0.011083,0.009879,0.0
2022-05-12T00:00:00,0.069808,0.091777,0.078736,0.083507,0.129839,0.044399,0.051903,0.259318,0.142281,0.048432,0.031916,0.057276,0.028415,-0.005735,0.008895,0.035986,0.022596,0.094652,0.006221,0.057129,0.041366,0.129103,0.033735,0.021302,-0.005735,0.78343
2022-05-13T00:00:00,0.063488,0.082582,0.10178,0.069162,0.100462,0.040098,0.055204,0.271319,0.158463,0.057443,-0.010672,-0.019853,-0.013834,0.006955,-0.00697,-0.009225,0.001455,-0.024963,-0.020514,-0.058759,-0.017633,0.115043,-0.015638,0.012503,0.000617,0.775724
2022-05-16T00:00:00,0.062724,0.099128,0.111678,0.074054,0.141484,0.040445,0.049369,0.262021,0.105697,0.053401,0.025423,0.041133,0.01772,0.004155,0.033147,0.027689,0.020344,0.052885,0.031129,0.05141,0.034665,0.138665,0.030504,0.011099,0.004155,0.0
2022-05-17T00:00:00,0.07294,0.082517,0.098641,0.084794,0.105637,0.044864,0.047151,0.261898,0.148669,0.052888,-0.056419,-0.071562,-0.039267,-0.018566,-0.017106,-0.008735,-0.045424,-0.068163,-0.049805,-0.068014,-0.048662,0.14345,-0.044306,0.019578,-0.018566,0.0
2022-05-18T00:00:00,0.069239,0.091389,0.096419,0.075659,0.120221,0.046074,0.04395,0.270823,0.137679,0.048547,-0.024641,0.001928,-0.013543,-0.008889,-0.014822,-0.010956,-0.0037,0.010981,-0.018448,-0.000549,-0.00555,0.072464,-0.008264,0.008413,-0.008889,0.0
2022-05-19T00:00:00,0.077226,0.111432,0.096587,0.080208,0.140563,0.043318,0.051407,0.185961,0.157241,0.056056,0.001747,0.002534,-0.013372,0.017477,-0.008199,0.01192,-0.002291,-0.025111,0.023717,-0.064165,-0.004763,0.183738,-0.005574,0.017809,0.017477,0.0
2022-05-20T00:00:00,0.074829,0.1171,0.102973,0.083593,0.120428,0.040746,0.046491,0.204697,0.145876,0.063266,0.040119,-0.000316,0.02369,0.020285,0.061871,0.036439,0.032032,0.01222,0.020545,0.016569,0.024072,0.093515,0.026345,0.012682,0.020285,0.0
2022-05-23T00:00:00,0.079457,0.120969,0.11921,0.081192,0.083286,0.047179,0.059218,0.210774,0.137106,0.061608,-0.019216,-0.032141,-0.049494,0.010923,0.014125,-0.022214,-0.003952,-0.044029,-0.01442,-0.069255,-0.026058,0.106283,-0.022967,0.021094,0.010923,0.834397
2022-05-24T00:00:00,0.069316,0.125396,0.100808,0.069133,0.113612,0.042386,0.045189,0.278668,0.109147,0.046344,0.00114,0.025696,-0.001557,-0.009813,0.006964,0.011946,0.01117,0.050823,0.011589,0.048777,0.021957,0.207711,0.015674,0.015414,-0.002813,1.157422
2022-05-25T00:00:00,0.072588,0.149566,0.128356,0.075518,0.109949,0.045282,0.053243,0.194229,0.112566,0.058702,0.0232,0.040295,0.018785,-0.000891,0.01729,0.01488,0.012875,0.051605,0.026207,0.074271,0.030648,0.188613,0.027852,0.016076,0.01729,0.0
2022-05-26T00:00:00,0.078332,0.109769,0.086357,0.057422,0.114645,0.036984,0.047172,0.282574,0.135571,0.051175,0.040757,0.036632,0.04197,0.009083,0.014138,0.02255,0.027604,0.053778,0.015629,0.073333,0.036185,0.240549,0.033547,0.015235,0.014138,0.0
2022-05-27T00:00:00,0.051354,0.124696,0.083843,0.061915,0.127523,0.035682,0.046817,0.26934,0.147957,0.050873,-0.005346,0.04397,0.01287,-0.008615,0.007313,0.000252,-0.005014,-0.007389,-0.011816,-0.001804,0.002631,0.102607,0.002442,0.011338,0.007313,0.0
2022-05-31T00:00:00,0.08107,0.10563,0.102911,0.079217,0.094724,0.035959,0.050933,0.27853,0.11741,0.053615,-0.000873,0.012266,0.001143,-0.010138,-0.017545,-0.002263,0.002023,-0.018852,-0.004449,-0.023593,-0.008139,0.172033,-0.006228,0.0091,-0.017545,0.0
2022-06-01T00:00:00,0.069613,0.131315,0.092381,0.083586,0.08597,0.039001,0.051338,0.256294,0.143142,0.047361,0.016811,0.03145,0.032755,-0.003151,0.016088,0.01686,0.007929,0.069432,0.021508,0.046774,0.033599,0.112328,0.025646,0.015177,0.016088,0.0
2022-06-02T00:00:00,0.065121,0.103689,0.109275,0.072206,0.099922,0.036172,0.044736,0.277264,0.139703,0.051911,-0.038556,-0.025185,-0.026198,-0.004121,-0.013939,-0.014487,-0.016607,-0.044508,-0.018458,-0.092194,-0.030647,0.096819,-0.029425,0.017924,-0.013939,0.0
2022-06-03T00:00:00,0.064653,0.145235,0.088702,0.068119,0.098271,0.038282,0.045545,0.286027,0.113716,0.05145,0.005228,0.019943,0.019901,-0.000113,-0.003304,0.006484,-0.004703,0.003526,0.016437,0.016047,0.008404,0.116511,0.007944,0.008046,-0.003304,0.0
2022-06-06T00:00:00,0.073395,0.152235,0.102542,0.088105,0.097897,0.042018,0.053216,0.183604,0.145929,0.06106,0.017586,-0.014344,0.002816,0.010998,0.002621,0.010774,0.013953,0.007452,-0.003837,0.002546,0.00278,0.20208,0.005056,0.00706,0.002621,1.142297
2022-06-07T00:00:00,0.065888,0.114497,0.107909,0.066675,0.119244,0.038048,0.04348,0.289463,0.102193,0.052604,-0.005043,-0.014797,0.00038,-0.005944,-0.015915,-0.004643,-0.00767,-0.014477,-0.018022,0.012475,-0.010166,0.263461,-0.007366,0.006861,-0.015276,0.623982
2022-06-08T00:00:00,0.084208,0.120031,0.148472,0.08384,0.104673,0.045615,0.056542,0.190286,0.099866,0.066466,-0.035956,-0.041508,-0.020125,-0.020138,-0.021016,-0.03679,-0.020783,-0.032175,-0.030261,-0.008931,-0.027477,0.226621,-0.026768,0.008805,-0.035332,0.688601
2022-06-09T00:00:00,0.069504,0.156327,0.119466,0.060837,0.088905,0.04143,0.04403,0.266149,0.097213,0.05614,-0.038629,-0.055962,-0.031994,-0.006678,-0.045966,-0.040831,-0.044564,-0.059508,-0.030049,-0.031191,-0.043912,0.229619,-0.038537,0.011282,-0.052451,0.815602
2022-06-10T00:00:00,0.06799,0.165924,0.121836,0.073086,0.091854,0.042974,0.052363,0.203759,0.113787,0.066427,-0.038285,-0.054537,-0.042902,-0.010084,-0.029778,-0.044839,-0.042413,-0.078178,-0.046023,-0.071022,-0.050383,0.119892,-0.045806,0.013946,-0.043836,0.477983
2022-06-13T00:00:00,0.071961,0.138364,0.088581,0.053726,0.103104,0.038336,0.045146,0.264008,0.144171,0.052603,0.006673,-0.013119,0.003036,-0.015339,-0.016639,0.007506,0.009205,0.012079,0.104137,0.023887,0.016557,0.216872,0.012143,0.020499,-0.009566,1.510986
2022-06-14T00:00:00,0.081129,0.116333,0.092137,0.084374,0.13727,0.04832,0.058934,0.139758,0.17797,0.063774,0.020111,0.05239,0.028571,0.010702,0.011836,0.010089,0.029735,0.043635,-0.014423,0.054824,0.022154,0.28216,0.024747,0.016671,0.006277,0.89388
2022-06-15T00:00:00,0.074995,0.163696,0.118622,0.062963,0.107882,0.040576,0.050611,0.176518,0.141801,0.062335,-0.039651,-0.037243,-0.033991,0.000529,-0.017156,-0.051046,-0.02697,-0.05603,-0.014204,-0.085408,-0.035584,0.207303,-0.036117,0.018424,-0.022879,1.18695
2022-06-16T00:00:00,0.059016,0.151326,0.112008,0.059611,0.097963,0.038888,0.047383,0.273842,0.102372,0.057591,0.011533,0.024696,0.010468,-0.003645,-0.003526,0.006186,0.01094,0.017883,-0.014408,0.017175,0.010198,0.202133,0.00773,0.009192,-0.013364,1.048569
2022-06-17T00:00:00,0.067293,0.146511,0.110137,0.060224,0.110753,0.036405,0.042109,0.240344,0.129055,0.057168,0.032761,0.023159,0.041071,0.020949,0.024772,0.021597,0.024591,0.043199,-0.000591,0.093544,0.031602,0.105852,0.032505,0.015604,0.012813,2.0
2022-06-21T00:00:00,0.070634,0.16393,0.105699,0.062082,0.095938,0.036096,0.045512,0.235878,0.124641,0.059591,-0.003827,0.002484,-0.000507,0.015779,-0.005612,-0.003938,-0.002404,-0.012435,-0.016992,-0.004008,-0.005017,0.056192,-0.003146,0.005605,3.7e-05,1.088469
2022-06-22T00:00:00,0.071678,0.160278,0.105871,0.045934,0.083862,0.044825,0.049765,0.248292,0.126855,0.06264,0.021574,0.032033,0.006768,0.022306,-0.010939,0.001929,0.022637,-0.008252,0.016534,-0.004306,0.008496,0.069316,0.010028,0.012859,0.018345,1.087492
2022-06-23T00:00:00,0.080262,0.17261,0.116146,0.071081,0.112966,0.044014,0.051463,0.127968,0.154055,0.069436,0.024517,0.035752,0.051077,0.014639,0.029846,0.043377,0.03415,0.055532,0.045394,0.045249,0.039391,0.233439,0.037953,0.009801,0.042333,0.209001
2022-06-24T00:00:00,0.076972,0.139936,0.115458,0.064907,0.075081,0.044974,0.047954,0.268497,0.098323,0.067898,0.0,-0.027821,-0.018152,-0.000933,-0.008012,-0.005053,-0.010497,-0.015006,-0.004102,-0.003202,-0.012032,0.278665,-0.009278,0.006937,-0.013287,0.807206
2022-06-27T00:00:00,0.074033,0.116476,0.08884,0.061358,0.115705,0.041346,0.047452,0.26569,0.125096,0.064004,-0.02979,-0.051404,-0.03303,-0.028443,-0.004812,-0.032053,-0.031749,-0.052582,-0.025991,-0.050044,-0.036686,0.132606,-0.03399,0.010778,-0.050044,0.949449
2022-06-28T00:00:00,0.083333,0.176705,0.117723,0.072951,0.085017,0.039678,0.051329,0.170872,0.135751,0.06664,0.013024,0.014153,-0.002732,0.000283,-0.00449,0.01351,0.014738,-0.027531,0.009186,-0.017937,-0.000457,0.253632,0.00122,0.011688,-0.010719,1.042886
2022-06-29T00:00:00,0.078136,0.098323,0.098733,0.065484,0.102362,0.045951,0.050212,0.267273,0.128153,0.065373,-0.018028,-0.024881,-0.024516,0.002938,-0.02333,-0.02204,-0.013179,-0.024643,0.009536,-0.017579,-0.016659,0.24887,-0.015572,0.009348,-0.024516,1.370838
2022-06-30T00:00:00,0.087116,0.184941,0.124708,0.068494,0.115358,0.043106,0.0591,0.119365,0.132939,0.064873,0.016164,0.031541,-0.00207,0.011323,0.012787,0.008749,0.010707,-0.041955,0.014312,0.012429,0.007945,0.297543,0.007399,0.011678,0.007859,0.622964
2022-07-01T00:00:00,0.07848,0.170617,0.110519,0.064887,0.122033,0.044634,0.04834,0.159772,0.136124,0.064593,0.01893,0.035962,0.041619,-0.007687,-0.00377,0.003205,0.012597,0.030366,0.015804,0.025536,0.020666,0.112553,0.017256,0.013002,0.002128,0.525388
2022-07-05T00:00:00,0.073707,0.131226,0.118398,0.065365,0.078244,0.049549,0.052741,0.268146,0.101721,0.060903,0.009607,0.007313,0.011557,0.000898,-0.006482,0.00285,0.012783,0.011093,-0.004584,-0.005721,0.005563,0.250416,0.003932,0.006514,0.001581,1.298175
2022-07-06T00:00:00,0.05876,0.193756,0.10655,0.059386,0.069868,0.043102,0.050484,0.268285,0.08049,0.069319,0.023999,0.017493,0.036754,0.001122,0.025293,0.013711,0.008227,0.048116,0.002372,0.055279,0.028488,0.142804,0.023237,0.014319,0.001122,2.0
2022-07-07T00:00:00,0.086115,0.202917,0.100829,0.055236,0.081452,0.041866,0.046276,0.25297,0.071174,0.061167,0.004715,-0.006791,0.004803,-0.001232,-0.003138,-0.003117,-0.002757,-0.001261,0.000557,0.025435,0.000207,0.101287,0.001721,0.005948,0.016824,0.824893
2022-07-08T00:00:00,0.081999,0.153257,0.092308,0.048255,0.115904,0.040995,0.048803,0.229322,0.121263,0.067893,-0.014758,-0.032802,-0.030808,0.000393,-0.013116,0.003498,-0.011769,-0.043314,0.000278,-0.06548,-0.025358,0.185276,-0.020788,0.018229,-0.06548,1.656859
2022-07-11T00:00:00,0.081145,0.184808,0.093538,0.065166,0.133931,0.044156,0.054529,0.16016,0.114797,0.067772,0.006834,-0.02264,-0.014316,-0.014017,0.000975,-0.004103,-0.040981,-0.00462,-0.016208,-0.005434,-0.011136,0.15268,-0.011451,0.010299,-0.013175,0.710821
2022-07-12T00:00:00,0.07218,0.152672,0.095933,0.056874,0.11391,0.041108,0.046402,0.246267,0.118225,0.05643,-0.002537,0.010804,-0.023391,-0.002332,-0.009383,0.00158,-0.003745,0.005437,-0.005397,0.017034,-0.000426,0.18353,-0.001193,0.007935,-0.003569,0.432045
2022-07-13T00:00:00,0.084364,0.180201,0.105542,0.058032,0.143366,0.045845,0.058795,0.185643,0.068778,0.069433,0.020483,0.002083,-0.008855,0.001368,-0.034939,0.005133,0.005381,0.013717,-0.008282,0.005372,-0.000859,0.221856,0.000146,0.010501,0.004686,1.400952
2022-07-14T00:00:00,0.083128,0.192759,0.07953,0.066331,0.06311,0.040833,0.051745,0.230886,0.118423,0.073255,0.01145,0.026394,0.012776,0.014515,0.045833,0.023198,0.01039,0.025371,0.018575,0.007357,0.020992,0.232555,0.019586,0.008327,0.01145,0.158494
2022-07-15T00:00:00,0.083104,0.138752,0.105498,0.061867,0.124742,0.056734,0.053516,0.180406,0.117003,0.078378,-0.020643,0.001849,-0.02458,-0.022443,-0.01027,-0.004691,-0.009621,0.021507,-0.007492,0.001999,-0.004343,0.223358,-0.007438,0.010159,-0.018849,1.13954
2022-07-18T00:00:00,0.081741,0.161368,0.093029,0.058097,0.100603,0.043446,0.046523,0.25515,0.098073,0.06197,0.026722,0.039117,0.043841,-0.014578,0.024779,0.028307,0.020767,0.055338,0.028913,0.020717,0.034656,0.183624,0.027392,0.011399,0.029695,0.54872
2022-07-19T00:00:00,0.070486,0.16004,0.094394,0.062869,0.117544,0.042737,0.048521,0.227147,0.111406,0.064856,0.01351,0.038575,0.000791,-0.005708,-0.000175,0.002615,0.010558,0.047964,0.004845,0.008023,0.0194,0.092394,0.0121,0.012598,0.023945,0.449216
2022-07-20T00:00:00,0.083857,0.164664,0.092384,0.05727,0.136903,0.052878,0.054261,0.17304,0.114221,0.070521,0.015094,0.01515,0.003863,0.003515,0.00681,0.016556,0.009799,0.013646,0.026863,0.097805,0.018985,0.129617,0.02091,0.01623,0.032538,1.552152
2022-07-21T00:00:00,0.090131,0.143148,0.105268,0.068564,0.108667,0.04648,0.059972,0.186456,0.111252,0.080061,-0.008111,-0.017732,-0.056323,0.004728,-0.004856,-0.008763,-0.016916,-0.040499,0.00483,0.001975,-0.01768,0.115239,-0.014167,0.015176,0.001975,0.978204
2022-07-22T00:00:00,0.08693,0.154139,0.080018,0.054866,0.123534,0.046597,0.054932,0.2139,0.115084,0.070001,-0.007398,-0.010456,-0.003614,0.001975,0.004008,0.00096,-0.005876,-0.017033,-0.000534,-0.013995,-0.006903,0.115009,-0.005196,0.005785,-0.011373,0.528832
